item_id,item_price,product_type,department_name
I4555,21324.5,E328,beauty
B30829,636.5,E522,books
J6025,35360.0,D642,clothing & accessories
B16652,2652.5,B0497,computers & accessories
C9523,9536.0,H899,baby
E3125,5140.5,D657,clothing & accessories
B03175,14368.0,F164,furniture
B17258,1216.0,B942,furniture
F6793,892.5,C774,collectibles
C5851,2140.0,B485,electronics
G3184,1912.0,B0130,apps & games
F9727,104.5,D575,garden & outdoors
B15020,684.0,D540,books
B18147,425.5,C874,books
B27303,1216.0,G673,apps & games
D3374,13870.0,H241,computers & accessories
B29311,848.0,J959,electronics
C7570,577.5,I707,computers & accessories
I7398,256.0,G295,baby
I1573,112.0,G633,apps & games
B08899,153.5,C874,electronics
D7770,153.5,I655,garden & outdoors
E2430,1273.5,C106,beauty
E7177,1228.5,J86,apps & games
I430,1600.0,B731,collectibles
I5506,2841.5,B900,electronics
B21855,2944.0,G702,apps & games
I8777,499.0,J325,baby
B30605,348.5,E522,computers & accessories
I3002,896.0,B669,beauty
G7658,3372.5,F036,baby
J7225,1280.0,C09,garden & outdoors
C7641,515.5,H209,apps & games
J6385,4060.5,F543,garden & outdoors
B32637,1276.5,I506,clothing & accessories
B19221,369.5,C369,collectibles
D0290,2723.0,D335,garden & outdoors
E2143,538.5,C835,beauty
J1201,1304.0,B296,beauty
D5588,1456.0,F622,clothing & accessories
E267,1612.5,J684,electronics
B20598,444.5,I259,baby
F4976,928.0,H284,beauty
B10463,4229.0,I310,collectibles
J1265,15283.0,G077,computers & accessories
H6737,476.5,E452,computers & accessories
B938,2476.5,H192,beauty
B20172,912.0,H532,garden & outdoors
J506,4128.0,J943,baby
H3888,1123.0,B713,collectibles
H8876,1152.0,H069,apps & games
F0543,1868.5,G295,computers & accessories
B2613,176.0,J959,apps & games
C6389,1281.5,B0540,electronics
G4013,253.0,B0209,beauty
I1067,633.5,C951,apps & games
F0459,1434.0,E524,clothing & accessories
B23614,8764.5,H525,collectibles
J7657,1832.5,B195,baby
E8653,112.0,D999,apps & games
F3730,979.0,F07,electronics
G1087,1276.5,I834,apps & games
E3113,5408.0,B0386,computers & accessories
D6734,9753.5,E282,baby
B01746,5088.0,H923,books
I261,2464.0,C642,garden & outdoors
B03756,2233.5,H791,books
C9665,345.5,I176,clothing & accessories
H5950,949.0,E438,electronics
E6286,4448.0,G598,furniture
F6306,18944.0,F722,baby
B10835,429.0,F972,apps & games
I8294,1328.5,E484,computers & accessories
E9899,701.0,E438,garden & outdoors
G3570,768.0,E371,computers & accessories
G7587,476.5,H175,books
E9968,3840.0,H357,books
H0707,796.5,B0338,baby
E3263,1548.5,G211,apps & games
H1475,956.5,E426,collectibles
G5847,636.5,H284,clothing & accessories
D2745,484.0,E754,collectibles
I7684,896.0,E198,computers & accessories
F9210,7747.0,C751,baby
F1903,3808.0,I247,electronics
B05540,1434.0,H791,computers & accessories
F4913,5280.0,B076,baby
D8390,15504.0,B485,furniture
C1232,5734.0,F622,baby
B09229,320.0,I089,computers & accessories
B3498,12512.0,J251,computers & accessories
F1478,1248.0,G117,computers & accessories
B3404,6400.0,G932,garden & outdoors
J3563,2298.0,H791,beauty
J8234,3836.5,F609,collectibles
H6268,429.0,E93,baby
G5470,10752.0,F210,collectibles
B0801,28800.0,H207,furniture
I3270,928.0,H000,electronics
J5714,5728.0,D408,baby
C7752,1344.0,F503,books
B6946,3753.5,H027,collectibles
B27090,1166.0,F432,furniture
J4218,1593.5,J879,books
I5242,2208.0,B90,computers & accessories
I5052,1056.0,E057,apps & games
H4818,76.5,C364,beauty
B08465,992.0,C270,clothing & accessories
B16848,231.0,G192,computers & accessories
J3811,10390.0,H027,collectibles
H5812,1401.5,C106,collectibles
E9855,1520.0,F735,books
H8869,160.0,G764,baby
B10854,345.5,E641,collectibles
D3877,8128.0,B052,baby
B00054,2099.0,E458,furniture
B31824,691.0,E084,computers & accessories
C910,8608.0,J959,clothing & accessories
G5929,11360.0,G077,baby
I7494,15088.0,F208,garden & outdoors
B09201,953.5,J294,electronics
B04086,17888.0,F887,electronics
G2332,297.5,H376,electronics
B29098,480.0,B0426,electronics
E4001,633.5,F049,computers & accessories
C2700,1088.0,F960,books
H529,4800.0,F622,collectibles
D38,1497.5,C106,electronics
C1018,129120.0,D786,books
J2183,3123.0,G295,beauty
B05846,7833.5,F036,books
B03746,4768.0,G077,garden & outdoors
B7830,1768.0,G825,furniture
F7949,476.5,I183,collectibles
E9575,320.0,J879,baby
E4125,1568.0,B0567,computers & accessories
B16464,962.5,G37,furniture
C5322,24608.0,D432,clothing & accessories
B05448,668.5,C874,baby
J5694,253.0,H722,computers & accessories
G7644,1088.0,C874,electronics
B05469,2748.5,J227,baby
B26431,1619.0,E552,electronics
D1247,11232.0,H455,furniture
B9033,9216.0,H183,garden & outdoors
I5411,1584.0,B792,clothing & accessories
B7076,7518.5,I310,baby
E5309,11633.0,E282,baby
E509,604.5,F720,apps & games
H4887,1040.0,C874,baby
B26375,1305.5,E454,collectibles
C1410,1760.0,C09,computers & accessories
I4650,3168.0,B712,furniture
I0367,272.0,B765,apps & games
B11823,345.5,H91,apps & games
B01131,15616.0,C874,computers & accessories
B1261,2720.0,H455,clothing & accessories
B12240,409.5,E926,baby
E3781,10336.0,G430,electronics
H1811,4256.0,D642,electronics
D3265,5024.0,E702,furniture
G2968,412.5,B291,clothing & accessories
B21183,2439.0,I376,collectibles
F3166,2400.0,H357,clothing & accessories
B06039,3119.0,C001,collectibles
H7711,134.0,D005,garden & outdoors
D3354,768.0,B840,books
G4970,137.5,G371,clothing & accessories
E6983,1376.0,H867,beauty
D4142,198400.0,B0552,garden & outdoors
J0248,3680.0,D835,computers & accessories
F0340,4505.5,I579,books
H318,608.0,H400,electronics
J2579,221.5,E220,electronics
H4923,620.5,G315,furniture
B05322,5032.0,C690,books
E8094,2462.0,C874,beauty
B07193,1105.5,C277,books
B30532,3532.5,B76,beauty
I323,8832.0,C755,computers & accessories
B703,2233.5,C645,collectibles
E1177,6048.0,J314,electronics
C6035,11744.0,J015,collectibles
C5387,4108.5,G498,clothing & accessories
H9349,716.5,I127,apps & games
B228,858.0,D766,furniture
D8393,4128.0,J806,furniture
H784,412.5,D635,beauty
C0017,15590.0,I915,garden & outdoors
B27314,1437.0,I007,beauty
I7970,2350.0,D133,books
D9963,273.5,B224,garden & outdoors
C6638,7776.0,I059,clothing & accessories
H9973,10336.0,E382,collectibles
F368,3202.5,I323,beauty
I4474,217.5,C627,clothing & accessories
E69,2614.0,C874,apps & games
I7419,2307.5,E947,baby
B16062,636.5,E746,furniture
J0739,12403.0,F036,garden & outdoors
B31285,1049.5,H387,furniture
C5092,1692.5,F782,furniture
C3322,4605.0,J723,apps & games
D3451,1916.5,B2,furniture
B14922,12614.0,G77,beauty
C8655,633.5,B0412,baby
B3174,668.5,F782,garden & outdoors
B06845,249.5,B0215,books
F7557,8816.0,D606,apps & games
G8657,1592.5,B485,beauty
D0827,1904.0,B348,books
B23539,7065.5,J445,computers & accessories
H9061,4584.5,I323,collectibles
D7017,633.5,I168,collectibles
B02127,1082.0,B630,clothing & accessories
J5166,282.0,B0412,baby
F0887,954.5,C159,furniture
D7363,825.5,D635,apps & games
B20642,4768.0,B712,garden & outdoors
B27884,1248.0,H400,apps & games
E5067,51193.0,F403,apps & games
D7778,825.5,C845,books
J1209,1149.0,G401,furniture
B5873,137.5,E628,baby
B17894,532.0,C159,apps & games
B01479,668.0,I690,clothing & accessories
D0701,14368.0,B617,beauty
J3143,24288.0,F164,electronics
F2560,425.5,B427,electronics
B3911,6758.0,F164,beauty
B3417,1584.0,B792,collectibles
B2417,34560.0,H455,collectibles
F3057,284.5,B738,computers & accessories
B29321,276.0,C874,computers & accessories
H5573,570.0,H093,collectibles
F7033,953.5,C106,furniture
C7420,9702.0,B783,computers & accessories
B08340,1897.5,G751,books
B06960,3930.5,D850,computers & accessories
B14813,512.0,B427,beauty
E9493,2681.5,C106,garden & outdoors
C3143,742.0,F622,apps & games
B17134,2304.0,J743,collectibles
I8510,335.5,E673,apps & games
I5469,972.5,I527,electronics
B6052,11424.0,I915,apps & games
J9422,9763.0,D062,computers & accessories
B15286,2240.0,I407,clothing & accessories
B26005,3612.5,G498,beauty
I0286,7873.5,J445,electronics
C5908,4579.0,E057,garden & outdoors
B31329,384.0,F622,beauty
B20682,25401.5,E052,books
G7929,672.0,B225,apps & games
B28004,633.5,E524,furniture
J5398,2739.0,E967,apps & games
I7901,2752.0,J466,apps & games
E9102,11200.0,I584,clothing & accessories
B24909,52800.0,H999,electronics
B09607,4704.0,I2,baby
B12807,761.5,B431,garden & outdoors
B14361,5232.5,C099,furniture
E6252,8704.0,J015,garden & outdoors
C4218,1116.5,B421,clothing & accessories
B17210,2784.0,I579,books
B13636,1760.0,B663,clothing & accessories
J3315,2592.0,D49,apps & games
B12768,8611.0,I009,beauty
H0506,828.5,J441,beauty
G8691,22048.0,E540,electronics
H7347,622.0,F609,beauty
B22894,316.5,F251,beauty
B25723,13618.5,E719,beauty
D861,3104.0,B052,collectibles
F2717,316.5,E188,books
B20728,2030.5,E370,beauty
B0647,2620.5,B845,electronics
C6309,1974.0,B0226,baby
J2268,3778.5,I323,clothing & accessories
I7718,3513.5,B431,apps & games
E2825,1376.0,G847,garden & outdoors
B24771,41.5,E858,baby
B0883,1689.5,I579,beauty
H7366,4576.0,D680,computers & accessories
C1360,20520.0,C690,collectibles
B09011,592.0,I527,beauty
B2799,5728.0,G823,collectibles
J7779,1596.5,F783,furniture
D541,1772.0,F403,furniture
J792,92.5,D575,computers & accessories
B02185,1184.0,I209,computers & accessories
I4925,448.0,D991,clothing & accessories
D5489,1120.0,C390,electronics
G6815,1856.0,E757,garden & outdoors
H8765,704.0,I199,beauty
B15410,633.5,H875,furniture
C3831,768.0,H998,beauty
I5194,177.5,E014,baby
C211,38.0,C874,baby
G953,313.5,J07,collectibles
B20536,1792.0,J511,electronics
F5834,33568.0,B0333,collectibles
E3584,95360.0,I19,computers & accessories
B06461,444.5,F622,garden & outdoors
B08302,3800.0,C036,computers & accessories
D6845,2246.0,H467,beauty
B1685,6368.0,G575,garden & outdoors
B4471,18636.5,G239,baby
I1166,252.5,F279,electronics
B680,1267.0,G269,garden & outdoors
F9462,716.0,G325,electronics
J1284,412.5,B0316,books
E9891,1120.0,D249,clothing & accessories
C5632,8081.5,I324,clothing & accessories
B19669,55936.0,B0331,garden & outdoors
B13284,928.0,C874,books
I9331,1120.0,D978,furniture
E2449,572.5,E621,collectibles
E2950,67.0,B24,electronics
B404,2656.0,B0333,collectibles
B8612,152.0,B852,computers & accessories
B03458,1760.0,B0025,books
B31537,7328.0,G827,baby
H0904,538.5,C944,collectibles
B30739,9683.0,F036,beauty
E6891,512.0,H331,books
B16625,614.0,D899,apps & games
B27714,601.5,J547,electronics
D0609,455.0,E524,clothing & accessories
B29219,51.0,E522,baby
F3720,15712.0,B0083,furniture
B05736,112.0,B457,beauty
B1316,2236.5,H669,collectibles
B5351,9504.0,D333,books
I8850,800.0,D404,collectibles
C9120,358.0,J799,apps & games
D1372,14400.0,B0333,beauty
H6553,15240.5,E719,baby
C9628,224.0,D588,electronics
F8188,960.0,G367,furniture
F9808,144.0,G764,apps & games
B05616,3488.0,F208,electronics
B10363,1293.0,E392,baby
F3632,960.0,E371,baby
C7320,7561.5,D410,furniture
D1688,928.0,D399,computers & accessories
B3425,953.5,G835,electronics
E3678,1056.0,C846,electronics
B08265,1612.5,I251,beauty
E835,2833.0,C740,electronics
B16797,4262.0,J227,collectibles
G5599,12192.0,B40,furniture
C1120,13408.0,G827,apps & games
G1602,2822.0,E757,clothing & accessories
B15691,2880.0,G607,beauty
B30075,4128.0,I883,books
F8634,960.0,C179,garden & outdoors
B26175,540.5,B0282,computers & accessories
B05280,1888.0,H121,garden & outdoors
D7321,810.5,I131,computers & accessories
I2249,53760.0,G239,beauty
G010,28320.0,J189,garden & outdoors
B02328,1148.0,J713,books
G0626,624.0,I834,beauty
E1635,5113.5,J086,furniture
E7026,316.5,H03,beauty
J8400,1248.0,C604,computers & accessories
I5517,28236.5,F036,collectibles
G7320,2520.5,E125,computers & accessories
G5488,705.5,E644,books
E331,1118.0,H651,collectibles
I1808,1657.5,C49,garden & outdoors
B04828,278.0,E545,electronics
H2585,249.5,D113,clothing & accessories
B24572,1657.5,I121,baby
D8306,475.0,D833,furniture
J3420,1401.5,H738,garden & outdoors
B0298,10703.0,G357,beauty
E3296,1152.0,G538,apps & games
B6488,25894.0,B0315,baby
B2122,1276.5,B712,apps & games
E2544,3776.0,I091,baby
B7844,316.5,F878,computers & accessories
H2925,284.5,B0282,books
H9671,12962.5,E719,furniture
G1496,5168.0,I765,beauty
D8935,7456.0,J015,clothing & accessories
B24749,873.5,C521,electronics
B1545,316.5,E936,computers & accessories
B0455,374.0,F622,garden & outdoors
I6820,4569.5,F036,beauty
B02503,584.5,E297,garden & outdoors
B13418,27200.0,J344,beauty
E9043,281.5,J07,beauty
J1995,368.0,C277,books
I8249,540.5,B0360,beauty
B01856,6688.0,C475,clothing & accessories
D0414,2096.0,G077,garden & outdoors
I1122,24320.0,G483,baby
B08281,5904.0,C874,baby
E6659,1913.5,I898,baby
D9246,2240.0,B076,computers & accessories
B02707,2747.0,B887,beauty
H4763,416.0,C557,clothing & accessories
C6376,232.5,F861,collectibles
C4851,2873.5,I898,computers & accessories
C7358,18127.0,J621,baby
B15074,448.0,B0215,clothing & accessories
B0956,23182.5,I310,books
B1574,1971.0,J892,collectibles
E6518,2336.0,F804,collectibles
J8191,717.0,B20,books
F2093,905.5,C874,books
I8845,11808.0,F637,collectibles
B13242,71392.0,E22,electronics
G9471,1035.5,I127,collectibles
H3446,793.5,H791,electronics
B0016,11847.5,I310,furniture
F1255,8089.5,B0258,books
I2946,1821.0,C936,apps & games
B30192,258.5,C835,baby
B30812,6374.0,D928,electronics
C7539,1241.5,B945,garden & outdoors
F053,3648.0,D569,apps & games
G0526,3744.0,B343,beauty
E0060,6048.0,B919,beauty
C1450,5184.0,J015,clothing & accessories
G3987,15936.0,F282,computers & accessories
B10868,5046.0,D569,collectibles
F9622,3155.5,H525,electronics
B26865,2368.0,J344,baby
B25011,861.0,B0351,garden & outdoors
C4122,2361.5,E337,furniture
F0787,2295.0,C874,books
J5343,320.0,G641,electronics
C8454,441.5,F765,computers & accessories
B24205,192.0,H312,electronics
I5613,765.0,E91,furniture
E0980,4433.5,F036,clothing & accessories
I0167,8419.5,D577,apps & games
J8913,28800.0,G902,computers & accessories
I9450,3616.0,E702,garden & outdoors
F5284,4003.0,F967,garden & outdoors
H3954,2656.0,F416,baby
G9445,1856.0,D779,computers & accessories
B21533,1443.0,E309,computers & accessories
B8650,760.0,J533,books
H0873,348.5,J833,apps & games
G8072,1607.0,F283,garden & outdoors
H0622,4128.0,F688,beauty
B07689,161510.0,D757,apps & games
G2157,3005.0,J965,apps & games
D3119,864.0,C496,apps & games
B00972,1568.0,I156,beauty
D198,5299.0,H173,apps & games
B3434,4641.0,I609,books
E3724,2112.0,E702,collectibles
E8856,704.0,C874,clothing & accessories
C5759,4536.5,G52,computers & accessories
D1012,432.0,B0151,garden & outdoors
C7074,22698.0,B0331,computers & accessories
D9978,2736.0,G077,computers & accessories
C7546,640.0,B871,collectibles
J8909,1843.0,H824,apps & games
D4888,928.0,J713,garden & outdoors
B16850,8608.0,B0333,beauty
B3175,697.5,I121,electronics
G0585,76365.0,I915,garden & outdoors
B25472,1004.5,D055,electronics
I2016,604.5,C642,collectibles
I258,316.5,G439,beauty
G2920,3168.0,F276,baby
F69,672.0,J926,garden & outdoors
B12866,636.5,H89,garden & outdoors
D9997,956.5,B910,baby
J6184,656.0,J798,beauty
B16872,1440.0,B0025,beauty
D611,2692.5,G825,furniture
E9133,1248.0,B0015,baby
G4415,92.5,G424,clothing & accessories
I2404,6656.0,G588,computers & accessories
F1290,79.0,H939,clothing & accessories
B22314,6368.0,H701,books
B6699,896.0,G76,collectibles
B07684,432.0,C874,computers & accessories
I2029,586.0,G295,apps & games
D338,5862.0,J209,furniture
B24500,1184.0,F923,books
B27588,5155.0,J227,beauty
F0711,220.5,F56,garden & outdoors
F6383,14080.0,H455,garden & outdoors
I0347,2876.5,F939,beauty
H3625,6368.0,C421,collectibles
C7219,1699.0,H994,electronics
G4014,697.5,G835,furniture
D5115,796.5,B743,electronics
G3354,1344.0,B252,furniture
G7428,1216.0,B0015,beauty
D7260,384.0,J807,books
E9011,1056.0,D050,clothing & accessories
H8572,448.0,C390,apps & games
E3302,11520.0,C874,baby
E175,1623.0,I420,garden & outdoors
E5471,8128.0,B40,collectibles
F8722,1008.0,F729,apps & games
B7369,26464.0,F810,baby
B14187,5091.0,G216,baby
E0375,402.5,G648,beauty
B05215,3456.0,D200,collectibles
D8672,3520.0,G031,computers & accessories
E0221,2368.0,E35,computers & accessories
J2300,1574.0,E378,computers & accessories
B27751,5280.0,B0097,beauty
G9322,608.0,C524,books
E1142,5616.0,H63,electronics
B07536,380.5,J554,clothing & accessories
G309,4579.0,J723,electronics
C322,10160.5,B943,clothing & accessories
D9610,1290.0,D198,apps & games
B17174,550.0,C874,garden & outdoors
B30864,1920.0,E88,computers & accessories
D8335,13440.0,D755,apps & games
B19804,4317.0,J723,collectibles
J8313,896.0,B0414,baby
B09130,2229.5,J774,furniture
B6765,2774.0,I356,collectibles
J9926,270.5,B0086,garden & outdoors
I2771,857.5,G71,beauty
C5188,1251.5,E91,garden & outdoors
C2431,768.0,C106,beauty
E421,6304.0,J015,clothing & accessories
F1326,187.5,G648,apps & games
G8225,2346.0,G258,beauty
B8987,1722.0,B0412,computers & accessories
H2015,3404.5,C607,furniture
E3969,1913.5,H791,electronics
B03742,178.5,H127,collectibles
B3533,1149.0,C003,apps & games
C497,3778.5,I606,furniture
G9942,2586.0,D113,computers & accessories
E0325,249.5,F78,apps & games
B20775,348.0,D797,furniture
F4474,1824.0,I113,baby
C414,1725.0,C164,baby
G5513,13312.0,B0468,beauty
H4310,793.5,C231,collectibles
C8710,5401.5,F036,electronics
C5767,18880.0,J172,clothing & accessories
H2940,608.0,C524,beauty
B00749,973.5,H584,computers & accessories
I3630,185.0,I177,electronics
E8515,364.5,E064,apps & games
B11182,512.0,H089,furniture
B03423,112.0,D604,computers & accessories
H550,8480.0,G598,collectibles
G1809,1120.0,F890,garden & outdoors
D1086,3776.0,C376,electronics
G2429,633.5,B658,baby
G6846,473.5,C106,electronics
F2836,3488.0,G815,computers & accessories
G9050,1259.5,B630,apps & games
C1217,953.5,D635,furniture
E3951,284.5,H738,beauty
B20982,1184.0,F056,collectibles
B23270,598.5,B103,apps & games
B26565,566.0,H936,computers & accessories
E4884,1441.0,F609,furniture
H349,3020.5,J259,collectibles
F8200,1443.0,F622,baby
B24529,480.0,C738,clothing & accessories
B28106,8553.5,D772,baby
B09914,7904.0,J015,beauty
B09447,11776.0,E488,books
B25190,14688.0,F637,beauty
B26564,139200.0,J939,apps & games
E5494,40325.0,F403,apps & games
G4684,589.0,I558,collectibles
B19382,4012.5,E397,clothing & accessories
I5514,601.5,B945,books
D9215,22869.0,I310,collectibles
B24846,547.0,H400,clothing & accessories
B30781,633.5,C944,books
B27760,5088.0,E76,furniture
J2294,50192.0,E22,furniture
B16194,1152.0,H735,baby
B17734,896.0,C781,furniture
E0877,2894.0,F164,apps & games
B28720,1343.0,J28,garden & outdoors
B28858,1065.5,F609,clothing & accessories
B29292,60.0,B24,apps & games
F9397,604.5,D844,clothing & accessories
G8184,384.0,B207,garden & outdoors
B5706,40112.0,E22,clothing & accessories
D4797,281.5,E955,baby
B14300,34048.0,J445,garden & outdoors
G0978,224.0,D412,beauty
B32798,4262.0,J641,collectibles
J9510,1229.0,J713,garden & outdoors
B7609,3100.5,E702,clothing & accessories
D9474,15264.0,B845,furniture
F5569,40112.0,E22,books
F7527,1536.0,B440,clothing & accessories
B05177,3168.0,D805,garden & outdoors
G1075,576.0,G640,computers & accessories
B7888,1696.0,B616,apps & games
C8862,832.0,F622,garden & outdoors
J9812,1540.0,B0385,garden & outdoors
H0246,76.5,H712,garden & outdoors
H9962,448.0,I015,collectibles
F2726,2072.5,E924,computers & accessories
G1270,1043.0,E605,clothing & accessories
